,genres,imdb_id
25336,[],tt0025227
25337,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0455115
25338,"[{'id': 35, 'name': 'Comedy'}]",tt0058541
25339,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}]",tt1570101
25340,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt1204341
25341,"[{'id': 16, 'name': 'Animation'}, {'id': 99, 'name': 'Documentary'}]",tt3204392
25342,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",tt0803038
25343,"[{'id': 37, 'name': 'Western'}]",tt0060143
25344,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0078288
25345,"[{'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",tt0063379
25346,[],tt0085438
25347,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0075115
25348,[],tt0107958
25349,"[{'id': 35, 'name': 'Comedy'}]",tt0081471
25350,"[{'id': 80, 'name': 'Crime'}]",tt0072008
25351,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt1814614
25352,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0069753
25353,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0148615
25354,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",tt0075740
25355,"[{'id': 80, 'name': 'Crime'}]",tt0194268
25356,"[{'id': 35, 'name': 'Comedy'}]",tt0972785
25357,"[{'id': 99, 'name': 'Documentary'}]",tt1232784
25358,"[{'id': 35, 'name': 'Comedy'}]",tt0067565
25359,[],tt0079735
25360,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",tt0067487
25361,[],tt1331295
25362,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0078336
25363,"[{'id': 35, 'name': 'Comedy'}]",tt0200215
25364,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0115899
25365,"[{'id': 35, 'name': 'Comedy'}]",tt0086438
25366,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0076531
25367,"[{'id': 18, 'name': 'Drama'}]",tt0075766
25368,"[{'id': 35, 'name': 'Comedy'}]",tt0076176
25369,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0072966
25370,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0077176
25371,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",tt0188082
25372,[],tt0061668
25373,"[{'id': 35, 'name': 'Comedy'}]",tt0188277
25374,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0185640
25375,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0072123
25376,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",tt3699508
25377,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",tt2130270
25378,"[{'id': 18, 'name': 'Drama'}]",tt0106543
25379,"[{'id': 18, 'name': 'Drama'}]",tt0093964
25380,[],tt0074083
25381,"[{'id': 16, 'name': 'Animation'}]",tt0032408
25382,"[{'id': 16, 'name': 'Animation'}]",tt0034841
25383,"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",tt0037566
25384,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt3486392
25385,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1839642
25386,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0040331
25387,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0044579
25388,"[{'id': 10769, 'name': 'Foreign'}]",tt0165998
25389,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0065693
25390,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt2310332
25391,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0062443
25392,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt1020072
25393,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt1809398
25394,"[{'id': 12, 'name': 'Adventure'}]",tt2261331
25395,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0039031
25396,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt2567038
25397,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0068444
25398,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0094317
25399,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",tt0105175
25400,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0072448
25401,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",tt0072349
25402,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0072348
25403,"[{'id': 53, 'name': 'Thriller'}]",tt0067084
25404,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",tt0065185
25405,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0066098
25406,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0062712
25407,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",tt0060903
25408,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0059601
25409,"[{'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",tt0057068
25410,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt0061870
25411,"[{'id': 18, 'name': 'Drama'}]",tt2652092
25412,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt0403935
25413,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",tt3591608
25414,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",tt2526846
25415,[],tt1816681
25416,"[{'id': 37, 'name': 'Western'}]",tt0052393
25417,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0021551
25418,"[{'id': 18, 'name': 'Drama'}]",tt2392385
25419,"[{'id': 18, 'name': 'Drama'}]",tt0065441
25420,"[{'id': 35, 'name': 'Comedy'}]",tt0340110
25421,"[{'id': 99, 'name': 'Documentary'}]",tt1782451
25422,"[{'id': 37, 'name': 'Western'}]",tt0082193
25423,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",tt0412796
25424,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1981637
25425,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}]",tt0435665
25426,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0907305
25427,"[{'id': 27, 'name': 'Horror'}]",tt0088116
25428,"[{'id': 18, 'name': 'Drama'}]",tt2735760
25429,"[{'id': 27, 'name': 'Horror'}]",tt1462677
25430,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt0841128
25431,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt2139555
25432,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0924468
25433,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0203343
25434,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0328945
25435,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0285595
25436,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",tt0458425
25437,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0906325
25438,"[{'id': 18, 'name': 'Drama'}]",tt0224077
25439,"[{'id': 35, 'name': 'Comedy'}]",tt0094670
25440,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0197256
25441,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",tt0839739
25442,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0062385
25443,"[{'id': 27, 'name': 'Horror'}]",tt0069464
25444,[],tt0272950
25445,"[{'id': 99, 'name': 'Documentary'}]",tt2357472
25446,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2122518
25447,"[{'id': 18, 'name': 'Drama'}]",tt0021969
25448,"[{'id': 10402, 'name': 'Music'}, {'id': 14, 'name': 'Fantasy'}]",tt0091975
25449,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2017486
25450,[],tt0050688
25451,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",tt3659786
25452,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0038965
25453,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt0063242
25454,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2298394
25455,"[{'id': 35, 'name': 'Comedy'}]",tt3797142
25456,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt1487931
25457,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",tt2326554
25458,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1286159
25459,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2833074
25460,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt2833408
25461,"[{'id': 35, 'name': 'Comedy'}]",tt0424934
25462,"[{'id': 35, 'name': 'Comedy'}]",tt0148668
25463,"[{'id': 35, 'name': 'Comedy'}]",tt0251070
25464,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",tt1599351
25465,"[{'id': 18, 'name': 'Drama'}]",tt3612616
25466,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2937898
25467,"[{'id': 18, 'name': 'Drama'}]",tt2305051
25468,"[{'id': 53, 'name': 'Thriller'}]",tt0271884
25469,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0426138
25470,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0095388
25471,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt1018877
25472,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt0464799
25473,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0115392
25474,"[{'id': 99, 'name': 'Documentary'}]",tt2421956
25475,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt2507280
25476,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2784678
25477,"[{'id': 35, 'name': 'Comedy'}]",tt3823690
25478,[],tt0893381
25479,"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",tt0039376
25480,[],tt0047887
25481,"[{'id': 16, 'name': 'Animation'}]",tt0033865
25482,"[{'id': 16, 'name': 'Animation'}]",tt0057912
25483,[],tt0032271
25484,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",tt0050534
25485,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1816597
25486,[],tt0051923
25487,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",tt0045028
25488,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",tt0044958
25489,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",tt0055227
25490,"[{'id': 16, 'name': 'Animation'}]",tt0056185
25491,[],tt0059471
25492,"[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",tt0041169
25493,"[{'id': 16, 'name': 'Animation'}]",tt0067813
25494,[],tt2317090
25495,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0069318
25496,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt3003800
25497,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt2275946
25498,"[{'id': 27, 'name': 'Horror'}]",tt1572306
25499,"[{'id': 18, 'name': 'Drama'}]",tt0058512
25500,[],tt0118167
25501,"[{'id': 18, 'name': 'Drama'}]",tt1126590
25502,"[{'id': 35, 'name': 'Comedy'}]",tt0062914
25503,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt2180411
25504,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",tt0122998
25505,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0075260
25506,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",tt0076753
25507,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",tt0076026
25508,[],tt0076754
25509,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0078312
25510,[],tt0079943
25511,[],tt0077130
25512,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0078802
25513,[],tt0081689
25514,"[{'id': 35, 'name': 'Comedy'}]",tt0080606
25515,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0082256
25516,"[{'id': 35, 'name': 'Comedy'}]",tt0161389
25517,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0083812
25518,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0083715
25519,[],tt0087133
25520,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt0090601
25521,"[{'id': 35, 'name': 'Comedy'}]",tt0200030
25522,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",tt0196931
25523,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt3179568
25524,"[{'id': 35, 'name': 'Comedy'}]",tt1012757
25525,[],tt0203302
25526,[],tt0203725
25527,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt2409300
25528,"[{'id': 99, 'name': 'Documentary'}]",tt1918657
25529,"[{'id': 99, 'name': 'Documentary'}]",tt1918662
25530,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0299040
25531,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt3696720
25532,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt2788710
25533,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0065726
25534,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt2802144
25535,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",tt2622122
25536,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt1664662
25537,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0070444
25538,"[{'id': 35, 'name': 'Comedy'}]",tt2290153
25539,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",tt2692250
25540,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10751, 'name': 'Family'}]",tt0077977
25541,"[{'id': 99, 'name': 'Documentary'}]",tt2196055
25542,"[{'id': 16, 'name': 'Animation'}]",tt0167046
25543,"[{'id': 99, 'name': 'Documentary'}]",tt0130709
25544,[],tt1343394
25545,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt1343740
25546,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt2118775
25547,"[{'id': 35, 'name': 'Comedy'}]",tt0865482
25548,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2184287
25549,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",tt1411249
25550,"[{'id': 27, 'name': 'Horror'}]",tt0238059
25551,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1109583
25552,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt2107861
25553,"[{'id': 35, 'name': 'Comedy'}]",tt0030722
25554,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0299215
25555,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0027357
25556,"[{'id': 99, 'name': 'Documentary'}]",tt0243976
25557,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]",tt3002578
25558,"[{'id': 99, 'name': 'Documentary'}]",tt1667079
25559,"[{'id': 35, 'name': 'Comedy'}]",tt2437548
25560,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt2280378
25561,[],tt3506224
25562,"[{'id': 35, 'name': 'Comedy'}]",tt2314824
25563,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2609758
25564,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",tt3019796
25565,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0066543
25566,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0100281
25567,"[{'id': 37, 'name': 'Western'}]",tt0058475
25568,"[{'id': 18, 'name': 'Drama'}]",tt2359381
25569,"[{'id': 27, 'name': 'Horror'}]",tt0182996
25570,"[{'id': 35, 'name': 'Comedy'}]",tt1065106
25571,"[{'id': 35, 'name': 'Comedy'}]",tt0030631
25572,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0030368
25573,"[{'id': 99, 'name': 'Documentary'}]",tt0222664
25574,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt2320073
25575,"[{'id': 18, 'name': 'Drama'}]",tt1654829
25576,"[{'id': 35, 'name': 'Comedy'}]",tt1594503
25577,"[{'id': 18, 'name': 'Drama'}]",tt1018830
25578,"[{'id': 18, 'name': 'Drama'}]",tt2353767
25579,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt0244196
25580,"[{'id': 18, 'name': 'Drama'}]",tt0067359
25581,"[{'id': 18, 'name': 'Drama'}]",tt0349747
25582,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",tt0216750
25583,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1787759
25584,"[{'id': 16, 'name': 'Animation'}]",tt0154263
25585,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",tt1846442
25586,"[{'id': 18, 'name': 'Drama'}]",tt1567215
25587,"[{'id': 10751, 'name': 'Family'}]",tt4045488
25588,"[{'id': 18, 'name': 'Drama'}]",tt1091207
25589,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt2072025
25590,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1388371
25591,"[{'id': 28, 'name': 'Action'}]",tt0115701
25592,"[{'id': 35, 'name': 'Comedy'}]",tt0052676
25593,"[{'id': 35, 'name': 'Comedy'}]",tt0053699
25594,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0216620
25595,"[{'id': 9648, 'name': 'Mystery'}]",tt0122571
25596,[],tt0090904
25597,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0031212
25598,"[{'id': 878, 'name': 'Science Fiction'}]",tt0097176
25599,"[{'id': 27, 'name': 'Horror'}]",tt0435631
25600,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",tt2106577
25601,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",tt0045682
25602,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0092922
25603,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0044586
25604,"[{'id': 80, 'name': 'Crime'}]",tt0034707
25605,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0037678
25606,"[{'id': 18, 'name': 'Drama'}]",tt0053800
25607,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0167145
25608,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt0069713
25609,"[{'id': 18, 'name': 'Drama'}]",tt1674772
25610,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",tt0840358
25611,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0023993
25612,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1409798
25613,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt1322306
25614,[],tt1647665
25615,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0071537
25616,"[{'id': 18, 'name': 'Drama'}]",tt0052793
25617,[],tt0106852
25618,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt1043756
25619,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",tt3441700
25620,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt2396436
25621,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt0968294
25622,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt1121096
25623,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0907119
25624,"[{'id': 10749, 'name': 'Romance'}]",tt0064268
25625,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0060549
25626,"[{'id': 18, 'name': 'Drama'}]",tt0311210
25627,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0439771
25628,"[{'id': 99, 'name': 'Documentary'}]",tt3720794
25629,"[{'id': 53, 'name': 'Thriller'}]",tt2403961
